video,sigma_test,jepa_error,sbit_oracle_error,sbit_mean_error,diversity,cloud_mean_bias_vs_truth,cloud_mean_bias_vs_jepa,win
27,0.15,0.857315182685852,1.4138051271438599,1.7669247388839722,0.7866166830062866,1.6833648681640625,1.342312216758728,0.0
27,0.2,0.857315182685852,1.0618571043014526,1.7591661214828491,1.0202027559280396,1.6186386346817017,1.269935131072998,0.0
27,0.32,0.857315182685852,1.1387109756469727,1.9264289140701294,1.4206968545913696,1.6551856994628906,1.2939852476119995,0.0
27,0.5,0.857315182685852,1.203444480895996,2.1800270080566406,1.8138881921768188,1.7758100032806396,1.4053794145584106,0.0
27,0.8,0.857315182685852,1.4103221893310547,2.3106534481048584,1.9159033298492432,1.8921440839767456,1.5558998584747314,0.0
28,0.001,0.6011505722999573,1.087467074394226,1.0900745391845703,0.006562376860529184,1.0900650024414062,0.8449509739875793,0.0
28,0.05,0.6011505722999573,0.9810146689414978,1.1583080291748047,0.29657480120658875,1.1401844024658203,0.8762328624725342,0.0
28,0.1,0.6011505722999573,0.8813607096672058,1.183053731918335,0.5358278751373291,1.124696969985962,0.86133873462677,0.0
28,0.15,0.6011505722999573,0.8359359502792358,1.2079964876174927,0.6982433199882507,1.1068123579025269,0.8527997732162476,0.0
28,0.2,0.6011505722999573,0.7213373184204102,1.2382171154022217,0.822492778301239,1.102766990661621,0.853428304195404,0.0
28,0.32,0.6011505722999573,0.5569266676902771,1.3566197156906128,1.2230817079544067,1.0442451238632202,0.8154541254043579,1.0
28,0.5,0.6011505722999573,0.8027022480964661,1.5622832775115967,1.5566502809524536,1.105412244796753,0.9619616270065308,0.0
28,0.8,0.6011505722999573,0.8257404565811157,1.6181474924087524,1.6678192615509033,1.1119450330734253,1.0160244703292847,0.0
29,0.001,0.7219558358192444,1.0563067197799683,1.058334469795227,0.007950346916913986,1.0583198070526123,0.6514777541160583,0.0
29,0.05,0.7219558358192444,1.0175199508666992,1.0983067750930786,0.36841222643852234,1.0670087337493896,0.6575923562049866,0.0
29,0.1,0.7219558358192444,1.034455418586731,1.186187982559204,0.6576045155525208,1.0902124643325806,0.6751847863197327,0.0
29,0.15,0.7219558358192444,1.0412819385528564,1.2665284872055054,0.8613482117652893,1.1072474718093872,0.6908877491950989,0.0
29,0.2,0.7219558358192444,1.0056089162826538,1.386373519897461,1.0580503940582275,1.1631377935409546,0.7618392109870911,0.0
29,0.32,0.7219558358192444,0.947105884552002,1.614345669746399,1.4912879467010498,1.2222627401351929,0.8476969003677368,0.0
29,0.5,0.7219558358192444,0.8455924391746521,1.9336978197097778,1.8850741386413574,1.4236215353012085,1.1070833206176758,0.0
29,0.8,0.7219558358192444,1.1080386638641357,2.241893768310547,1.9910163879394531,1.7989860773086548,1.5208160877227783,0.0
30,0.001,0.8047659993171692,1.1941033601760864,1.1969552040100098,0.00683268578723073,1.1969456672668457,0.7806528210639954,0.0
30,0.05,0.8047659993171692,1.0499510765075684,1.2551392316818237,0.3233814835548401,1.2352272272109985,0.829334557056427,0.0
30,0.1,0.8047659993171692,1.0396559238433838,1.348024845123291,0.5939733982086182,1.285922646522522,0.9088231325149536,0.0
30,0.15,0.8047659993171692,0.9483466744422913,1.3715499639511108,0.7746660709381104,1.2683384418487549,0.9181477427482605,0.0
30,0.2,0.8047659993171692,0.9686474800109863,1.46841299533844,0.9849581718444824,1.30118989944458,0.9841480851173401,0.0
30,0.32,0.8047659993171692,0.9341373443603516,1.612304925918579,1.4122941493988037,1.2874056100845337,1.01480233669281,0.0
30,0.5,0.8047659993171692,0.9976740479469299,1.9093666076660156,1.7354751825332642,1.4883174896240234,1.2964104413986206,0.0
30,0.8,0.8047659993171692,1.1245988607406616,2.1421163082122803,1.8768589496612549,1.7033025026321411,1.5279148817062378,0.0
31,0.001,0.8347345590591431,1.2559016942977905,1.2577935457229614,0.006845901254564524,1.2577842473983765,1.2452516555786133,0.0
31,0.05,0.8347345590591431,1.1813678741455078,1.3073105812072754,0.3208340108394623,1.28804349899292,1.2804442644119263,0.0
31,0.1,0.8347345590591431,0.984458863735199,1.3659738302230835,0.5819089412689209,1.3037534952163696,1.2959001064300537,0.0
31,0.15,0.8347345590591431,0.9816310405731201,1.4205013513565063,0.7662169337272644,1.3167566061019897,1.3139692544937134,0.0
31,0.2,0.8347345590591431,0.9737440347671509,1.5070912837982178,0.9118493795394897,1.36670982837677,1.3701272010803223,0.0
31,0.32,0.8347345590591431,1.085940957069397,1.7235594987869263,1.3567200899124146,1.4324902296066284,1.424621343612671,0.0
31,0.5,0.8347345590591431,1.0405112504959106,2.0140089988708496,1.7125459909439087,1.6131585836410522,1.611525535583496,0.0
31,0.8,0.8347345590591431,1.3938082456588745,2.147394895553589,1.7312355041503906,1.771896481513977,1.7772550582885742,0.0
32,0.001,1.204511284828186,1.1512080430984497,1.1539589166641235,0.006975672673434019,1.1539486646652222,0.47771212458610535,1.0
32,0.05,1.204511284828186,0.9939149618148804,1.1155046224594116,0.318970650434494,1.0937466621398926,0.5103945732116699,1.0
32,0.1,1.204511284828186,0.8621823191642761,1.127191424369812,0.5471773147583008,1.0629323720932007,0.5116429328918457,1.0
32,0.15,1.204511284828186,0.8455221056938171,1.2062230110168457,0.7189663052558899,1.1045283079147339,0.5345631837844849,1.0
32,0.2,1.204511284828186,0.7742886543273926,1.1826214790344238,0.8279778361320496,1.0443073511123657,0.5196124911308289,1.0
32,0.32,1.204511284828186,0.7648600935935974,1.45769464969635,1.2350728511810303,1.1930564641952515,0.5107921361923218,1.0
32,0.5,1.204511284828186,0.9324464201927185,1.5612905025482178,1.4580562114715576,1.193855881690979,0.5686094164848328,1.0
32,0.8,1.204511284828186,0.9109827280044556,1.737720012664795,1.6777772903442383,1.2883574962615967,0.7736077308654785,1.0
33,0.001,0.5846494436264038,1.1338847875595093,1.1369503736495972,0.006899201776832342,1.1369401216506958,0.8688046336174011,0.0
33,0.05,0.5846494436264038,0.9592804312705994,1.0846434831619263,0.3172566890716553,1.0623117685317993,0.7978752255439758,0.0
33,0.1,0.5846494436264038,0.7908686995506287,1.109230875968933,0.5642794370651245,1.042083978652954,0.7724248766899109,0.0
33,0.15,0.5846494436264038,0.6845912337303162,1.1608967781066895,0.746766209602356,1.047218680381775,0.7709087133407593,0.0
33,0.2,0.5846494436264038,0.7310281991958618,1.2567940950393677,0.9432367086410522,1.0838148593902588,0.7957627773284912,0.0
33,0.32,0.5846494436264038,0.7280939817428589,1.471549391746521,1.2870384454727173,1.1774979829788208,0.8754915595054626,0.0
33,0.5,0.5846494436264038,0.8308257460594177,1.8593183755874634,1.624636173248291,1.494200587272644,1.1730437278747559,0.0
33,0.8,0.5846494436264038,0.9708293676376343,2.0743041038513184,1.8212690353393555,1.6579688787460327,1.3240317106246948,0.0
34,0.001,0.7139504551887512,1.0809788703918457,1.0838100910186768,0.0071631972678005695,1.0837987661361694,0.8485302925109863,0.0
34,0.05,0.7139504551887512,0.9082226753234863,1.0396653413772583,0.3200831413269043,1.0159587860107422,0.7762029767036438,0.0
34,0.1,0.7139504551887512,0.8292855024337769,1.0652782917022705,0.5837796926498413,0.9876906275749207,0.7468347549438477,0.0
34,0.15,0.7139504551887512,0.7603554129600525,1.0898483991622925,0.7171770334243774,0.9726853966712952,0.7305028438568115,0.0
34,0.2,0.7139504551887512,0.7097952961921692,1.1790159940719604,0.9458110928535461,0.9835566282272339,0.7446892857551575,1.0
34,0.32,0.7139504551887512,0.7785936594009399,1.352339744567871,1.2454683780670166,1.0429381132125854,0.7823168635368347,0.0
34,0.5,0.7139504551887512,0.8488288521766663,1.7129039764404297,1.746053695678711,1.2123018503189087,0.959790050983429,0.0
34,0.8,0.7139504551887512,0.9259181022644043,1.8578033447265625,1.7919652462005615,1.3799774646759033,1.1209690570831299,0.0
35,0.001,0.5468430519104004,0.8281912803649902,0.8299230933189392,0.006899090949445963,0.8299095630645752,0.7044932246208191,0.0
35,0.05,0.5468430519104004,0.6888388395309448,0.7937080264091492,0.3035273253917694,0.7645997405052185,0.6289569735527039,0.0
35,0.1,0.5468430519104004,0.6973908543586731,0.8417539000511169,0.5284571051597595,0.7551806569099426,0.6189745664596558,0.0
35,0.15,0.5468430519104004,0.668846607208252,0.9017618894577026,0.6675528883934021,0.7696632146835327,0.6401311755180359,0.0
35,0.2,0.5468430519104004,0.6464642286300659,0.9385559558868408,0.7655324339866638,0.7730457782745361,0.6442093253135681,0.0
35,0.32,0.5468430519104004,0.6162593364715576,1.1175436973571777,1.042616844177246,0.8533528447151184,0.7432568669319153,0.0
35,0.5,0.5468430519104004,0.7003528475761414,1.4525375366210938,1.3275811672210693,1.1428335905075073,1.046241283416748,0.0
35,0.8,0.5468430519104004,0.8776390552520752,1.7223175764083862,1.5430362224578857,1.3617953062057495,1.2500414848327637,0.0
36,0.001,0.7857149839401245,1.3348523378372192,1.3374792337417603,0.0075606671161949635,1.3374688625335693,1.0003734827041626,0.0
36,0.05,0.7857149839401245,1.2194559574127197,1.352620244026184,0.3451805114746094,1.3309446573257446,0.9995720982551575,0.0
36,0.1,0.7857149839401245,1.1756343841552734,1.3970932960510254,0.6126211881637573,1.3295496702194214,0.9958407282829285,0.0
36,0.15,0.7857149839401245,1.0976085662841797,1.4295846223831177,0.7890340685844421,1.3187158107757568,0.9756072759628296,0.0
36,0.2,0.7857149839401245,1.1314605474472046,1.4497193098068237,0.9415544867515564,1.2899916172027588,0.9420526027679443,0.0
36,0.32,0.7857149839401245,1.073857307434082,1.5513885021209717,1.3063675165176392,1.2433605194091797,0.8719873428344727,0.0
36,0.5,0.7857149839401245,0.9684514403343201,1.7052618265151978,1.7078548669815063,1.2087980508804321,0.8419994711875916,0.0
36,0.8,0.7857149839401245,1.1727750301361084,1.9337825775146484,2.043088674545288,1.2889450788497925,0.9184632897377014,0.0
37,0.001,0.7771669626235962,0.9034438133239746,0.9057725071907043,0.007049658801406622,0.9057590961456299,0.5309862494468689,0.0
37,0.05,0.7771669626235962,0.8760087490081787,0.9644560217857361,0.3217581808567047,0.9373205304145813,0.5786109566688538,0.0
37,0.1,0.7771669626235962,0.8508663177490234,1.0364739894866943,0.5719438195228577,0.9544512629508972,0.6107679605484009,0.0
37,0.15,0.7771669626235962,0.9139552712440491,1.1017433404922485,0.7348265647888184,0.9697416424751282,0.6516696810722351,0.0
37,0.2,0.7771669626235962,0.8679535984992981,1.1869126558303833,0.9764912724494934,0.9575415253639221,0.6271744966506958,0.0
37,0.32,0.7771669626235962,0.7987120151519775,1.3857791423797607,1.3769299983978271,0.9702247977256775,0.6880139112472534,0.0
37,0.5,0.7771669626235962,0.8656353950500488,1.552783489227295,1.6646761894226074,1.0333898067474365,0.7872068881988525,0.0
37,0.8,0.7771669626235962,1.077484369277954,1.8268914222717285,1.8161945343017578,1.320859670639038,1.0866165161132812,0.0
38,0.001,0.6817011833190918,0.9962104558944702,0.9986030459403992,0.00706483842805028,0.998590886592865,0.8309394121170044,0.0
38,0.05,0.6817011833190918,0.8138173222541809,0.9710122346878052,0.31832054257392883,0.945193886756897,0.8041280508041382,0.0
38,0.1,0.6817011833190918,0.7680025100708008,1.0072767734527588,0.5665728449821472,0.9263157844543457,0.8055505752563477,0.0
38,0.15,0.6817011833190918,0.6666531562805176,1.031680703163147,0.7378981113433838,0.8920711874961853,0.7899733185768127,1.0
38,0.2,0.6817011833190918,0.7274359464645386,1.1107627153396606,0.8770948052406311,0.9254865050315857,0.792631983757019,0.0
38,0.32,0.6817011833190918,0.7379842400550842,1.3196754455566406,1.2517085075378418,0.9788302779197693,0.8093209266662598,0.0
38,0.5,0.6817011833190918,0.7655355334281921,1.6751368045806885,1.710949420928955,1.1853821277618408,0.9817721843719482,0.0
38,0.8,0.6817011833190918,0.826917290687561,1.948834776878357,1.8949862718582153,1.4545800685882568,1.2483947277069092,0.0
39,0.001,0.6939142346382141,0.9405289888381958,0.9424569606781006,0.007024906575679779,0.9424437880516052,0.6572222709655762,0.0
39,0.05,0.6939142346382141,0.8325735926628113,0.9278774857521057,0.33202171325683594,0.8975039720535278,0.580716609954834,0.0
39,0.1,0.6939142346382141,0.8026846051216125,0.9556059241294861,0.5603389739990234,0.8690653443336487,0.5556091666221619,0.0
39,0.15,0.6939142346382141,0.8062951564788818,1.046478271484375,0.7845924496650696,0.8832186460494995,0.6091952323913574,0.0
39,0.2,0.6939142346382141,0.8265999555587769,1.1295334100723267,0.957365870475769,0.8948492407798767,0.6325503587722778,0.0
39,0.32,0.6939142346382141,0.7936586737632751,1.334633708000183,1.3356107473373413,0.9307652115821838,0.6929861903190613,0.0
39,0.5,0.6939142346382141,0.9206039309501648,1.6133763790130615,1.637072205543518,1.130565881729126,0.9700086116790771,0.0
39,0.8,0.6939142346382141,1.094791054725647,1.7443293333053589,1.8187752962112427,1.1856220960617065,1.020997166633606,0.0
40,0.001,0.8835309147834778,1.0415898561477661,1.04404878616333,0.006916587706655264,1.0440373420715332,1.1876909732818604,0.0
40,0.05,0.8835309147834778,0.9578669667243958,1.0376474857330322,0.32060274481773376,1.012624979019165,1.105841875076294,0.0
40,0.1,0.8835309147834778,0.869343101978302,1.0855437517166138,0.570585310459137,1.0084294080734253,1.0574723482131958,1.0
40,0.15,0.8835309147834778,0.9032443165779114,1.1398431062698364,0.7845326662063599,0.9944614768028259,1.0045206546783447,0.0
40,0.2,0.8835309147834778,0.9325399994850159,1.2126740217208862,0.9549912810325623,0.9964678883552551,1.0219372510910034,0.0
40,0.32,0.8835309147834778,0.8133522272109985,1.4963679313659668,1.3626409769058228,1.1534640789031982,1.147457480430603,1.0
40,0.5,0.8835309147834778,0.9203911423683167,1.850298285484314,1.7202792167663574,1.415583848953247,1.4382747411727905,0.0
40,0.8,0.8835309147834778,1.1099114418029785,2.113668203353882,1.8885480165481567,1.6651201248168945,1.646620750427246,0.0
41,0.001,0.6386739015579224,0.8766185641288757,0.8780112862586975,0.006336601916700602,0.8779999017715454,0.6200665235519409,0.0
41,0.05,0.6386739015579224,0.8685354590415955,0.9492174983024597,0.297758013010025,0.9254440069198608,0.6508808732032776,0.0
41,0.1,0.6386739015579224,0.821499764919281,1.0128144025802612,0.512250542640686,0.9461254477500916,0.671210765838623,0.0
41,0.15,0.6386739015579224,0.8515278697013855,1.0636959075927734,0.6570964455604553,0.9556310772895813,0.6832332015037537,0.0
41,0.2,0.6386739015579224,0.8308950066566467,1.1143076419830322,0.8080412149429321,0.9520106315612793,0.6866812109947205,0.0
41,0.32,0.6386739015579224,0.8342798352241516,1.29587984085083,1.1457346677780151,0.990785539150238,0.7371152639389038,0.0
41,0.5,0.6386739015579224,0.8769221901893616,1.5453578233718872,1.5461454391479492,1.076889991760254,0.8552378416061401,0.0
41,0.8,0.6386739015579224,0.818651020526886,1.8059743642807007,1.7032572031021118,1.3744125366210938,1.194709300994873,0.0
42,0.001,0.87156081199646,1.8937861919403076,1.8960778713226318,0.007132408674806356,1.8960713148117065,1.6699098348617554,0.0
42,0.05,0.87156081199646,1.7630420923233032,1.925730586051941,0.3277871608734131,1.9123504161834717,1.6736992597579956,0.0
42,0.1,0.87156081199646,1.5876652002334595,1.9664647579193115,0.5934330224990845,1.9240342378616333,1.6909699440002441,0.0
42,0.15,0.87156081199646,1.5612300634384155,1.9956251382827759,0.7834116220474243,1.9217809438705444,1.6948869228363037,0.0
42,0.2,0.87156081199646,1.4995380640029907,1.9772067070007324,0.9667795896530151,1.8610203266143799,1.6305238008499146,0.0
42,0.32,0.87156081199646,1.1361818313598633,2.0417213439941406,1.442365288734436,1.7892730236053467,1.5664536952972412,0.0
42,0.5,0.87156081199646,1.1814407110214233,2.2432634830474854,1.8486506938934326,1.8373056650161743,1.6908808946609497,0.0
42,0.8,0.87156081199646,1.2052359580993652,2.1081862449645996,1.8795136213302612,1.646525263786316,1.5692164897918701,0.0
43,0.001,0.8589003086090088,1.0148084163665771,1.0159916877746582,0.006974543444812298,1.0159797668457031,0.4694727957248688,0.0
43,0.05,0.8589003086090088,0.9947078824043274,1.0483886003494263,0.32006117701530457,1.0234827995300293,0.46728137135505676,0.0
43,0.1,0.8589003086090088,0.9240331053733826,1.1053433418273926,0.5666458606719971,1.0291987657546997,0.46485060453414917,0.0
43,0.15,0.8589003086090088,0.898594856262207,1.15166437625885,0.7159423828125,1.0325109958648682,0.47830715775489807,0.0
43,0.2,0.8589003086090088,0.9710454940795898,1.2157949209213257,0.8923484086990356,1.0295709371566772,0.5121601819992065,0.0
43,0.32,0.8589003086090088,0.9477816820144653,1.386481761932373,1.2143495082855225,1.0798263549804688,0.625863790512085,0.0
43,0.5,0.8589003086090088,0.9129511713981628,1.571039080619812,1.5280821323394775,1.1360163688659668,0.6860696077346802,0.0
43,0.8,0.8589003086090088,1.0674227476119995,1.734784483909607,1.6684727668762207,1.2802151441574097,0.9087073802947998,0.0
44,0.001,0.9461371302604675,1.871328353881836,1.8743398189544678,0.008286725729703903,1.874330997467041,1.6736546754837036,0.0
44,0.05,0.9461371302604675,1.6359751224517822,1.8161379098892212,0.3821442127227783,1.7969321012496948,1.5870124101638794,0.0
44,0.1,0.9461371302604675,1.536055326461792,1.7971267700195312,0.676596999168396,1.73562753200531,1.5280324220657349,0.0
44,0.15,0.9461371302604675,1.3975118398666382,1.837649941444397,0.8933883309364319,1.7321289777755737,1.5293294191360474,0.0
44,0.2,0.9461371302604675,1.1820094585418701,1.8525279760360718,1.0837366580963135,1.7082512378692627,1.5054731369018555,0.0
44,0.32,0.9461371302604675,1.1907812356948853,2.0103256702423096,1.348366379737854,1.7999879121780396,1.5999901294708252,0.0
44,0.5,0.9461371302604675,1.212029218673706,2.1774728298187256,1.7029038667678833,1.8602545261383057,1.6529000997543335,0.0
44,0.8,0.9461371302604675,1.2536671161651611,2.359104871749878,1.7629566192626953,2.0298337936401367,1.8276739120483398,0.0
45,0.001,0.7802292108535767,1.0679441690444946,1.070616364479065,0.00655291136354208,1.0706064701080322,0.9974846839904785,0.0
45,0.05,0.7802292108535767,0.9245240688323975,1.0528420209884644,0.3032359778881073,1.0315359830856323,0.936252236366272,0.0
45,0.1,0.7802292108535767,0.7733888030052185,1.0738085508346558,0.5447046756744385,1.0052982568740845,0.9002382159233093,1.0
45,0.15,0.7802292108535767,0.6827235221862793,1.089463233947754,0.705589234828949,0.9723441004753113,0.8956767320632935,1.0
45,0.2,0.7802292108535767,0.7187421917915344,1.1039009094238281,0.8969889283180237,0.9069664478302002,0.8403624296188354,1.0
45,0.32,0.7802292108535767,0.696887195110321,1.318251609802246,1.3065025806427002,0.953406572341919,0.9624937176704407,1.0
45,0.5,0.7802292108535767,0.6230257153511047,1.4870072603225708,1.6813424825668335,0.8965196013450623,1.0589866638183594,1.0
45,0.8,0.7802292108535767,0.7258679866790771,1.659618616104126,1.7249988317489624,1.1438236236572266,1.2841392755508423,1.0
46,0.001,0.7326450943946838,1.5281535387039185,1.531461477279663,0.006711672991514206,1.5314544439315796,1.234025239944458,0.0
46,0.05,0.7326450943946838,1.3580641746520996,1.5008573532104492,0.3149610161781311,1.485211968421936,1.1822941303253174,0.0
46,0.1,0.7326450943946838,1.2661514282226562,1.5497548580169678,0.5347742438316345,1.5063835382461548,1.2007672786712646,0.0
46,0.15,0.7326450943946838,1.2082085609436035,1.5644532442092896,0.6890416741371155,1.491756796836853,1.1804094314575195,0.0
46,0.2,0.7326450943946838,1.0696557760238647,1.678061604499817,0.889211118221283,1.5727663040161133,1.2672687768936157,0.0
46,0.32,0.7326450943946838,1.1185963153839111,1.834121823310852,1.2169687747955322,1.6377655267715454,1.3272309303283691,0.0
46,0.5,0.7326450943946838,1.3398663997650146,2.260333299636841,1.6321120262145996,1.9650757312774658,1.6712385416030884,0.0
46,0.8,0.7326450943946838,1.4674437046051025,2.367687225341797,1.6148784160614014,2.0942680835723877,1.7945204973220825,0.0
47,0.001,0.9254220724105835,0.8479587435722351,0.8495856523513794,0.0069085415452718735,0.8495715856552124,0.38885384798049927,1.0
47,0.05,0.9254220724105835,0.7983114123344421,0.871572732925415,0.3248355984687805,0.8407579064369202,0.37973183393478394,1.0
47,0.1,0.9254220724105835,0.822342574596405,0.9611907601356506,0.6076591610908508,0.8586642146110535,0.36030852794647217,1.0
47,0.15,0.9254220724105835,0.7905287146568298,1.0605539083480835,0.801312267780304,0.897013783454895,0.33373957872390747,1.0
47,0.2,0.9254220724105835,0.8153716921806335,1.1786863803863525,1.0177651643753052,0.9355228543281555,0.3623940050601959,1.0
47,0.32,0.9254220724105835,0.7727722525596619,1.3889946937561035,1.3102623224258423,1.0347533226013184,0.43031030893325806,1.0
47,0.5,0.9254220724105835,1.047778606414795,1.769677996635437,1.758958101272583,1.2605905532836914,0.6718993782997131,0.0
47,0.8,0.9254220724105835,0.9527717232704163,1.8972675800323486,1.8076527118682861,1.4194246530532837,0.8067474961280823,0.0
48,0.001,0.8486528396606445,1.4784033298492432,1.4816383123397827,0.007323999423533678,1.4816299676895142,1.5983624458312988,0.0
48,0.05,0.8486528396606445,1.2836445569992065,1.4506268501281738,0.33593156933784485,1.4323927164077759,1.5401192903518677,0.0
48,0.1,0.8486528396606445,1.1744911670684814,1.4711239337921143,0.5934857130050659,1.4131757020950317,1.527382254600525,0.0
48,0.15,0.8486528396606445,1.0339438915252686,1.5128540992736816,0.7733027338981628,1.419580101966858,1.530979871749878,0.0
48,0.2,0.8486528396606445,0.9472448229789734,1.5442538261413574,0.9251513481140137,1.4170266389846802,1.5438952445983887,0.0
48,0.32,0.8486528396606445,0.9391756653785706,1.712310791015625,1.3237318992614746,1.467262864112854,1.632161021232605,0.0
48,0.5,0.8486528396606445,1.0458680391311646,1.9436461925506592,1.7055869102478027,1.5680633783340454,1.730296015739441,0.0
48,0.8,0.8486528396606445,1.0553990602493286,2.007516622543335,1.8105595111846924,1.5842196941375732,1.7652430534362793,0.0
49,0.001,0.7809911966323853,1.398270606994629,1.4002418518066406,0.00653301365673542,1.400234341621399,1.2954765558242798,0.0
49,0.05,0.7809911966323853,1.2453306913375854,1.4339933395385742,0.3051300346851349,1.4186508655548096,1.323662281036377,0.0
49,0.1,0.7809911966323853,1.1660397052764893,1.4937294721603394,0.5747079849243164,1.4410923719406128,1.3538602590560913,0.0
49,0.15,0.7809911966323853,1.1207255125045776,1.5015307664871216,0.7012202739715576,1.4241061210632324,1.3350070714950562,0.0
49,0.2,0.7809911966323853,0.911577045917511,1.493544578552246,0.9206240177154541,1.3549402952194214,1.2514930963516235,0.0
49,0.32,0.7809911966323853,0.9256309866905212,1.6333917379379272,1.2216023206710815,1.3870688676834106,1.2844268083572388,0.0
49,0.5,0.7809911966323853,1.1103132963180542,1.843341588973999,1.6361873149871826,1.4236829280853271,1.311437726020813,0.0
49,0.8,0.7809911966323853,1.3639079332351685,2.0023272037506104,1.7854374647140503,1.5443572998046875,1.4583663940429688,0.0
